Average,,,,,,,,,,,,,,,,
 ==================== ,,,,,,,,,,,,,,,,
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Time,Type
Pt Displacement Delta Y Type=Dendrite Beginning,-2.09843,0.924568,-0.678805,1.24096,-0.862549,-1.48047,0.03125,-2.03642,3,µm,Point,,Pt Displacement Delta,,11,Dendrite Beginning
Pt Displacement Delta Y Type=Dendrite Beginning,-0.525623,-0.525623,-0.525623,0,-0.525623,-0.525623,-0.525623,-0.525623,1,µm,Point,,Pt Displacement Delta,,12,Dendrite Beginning
Pt Displacement Delta Y Type=Dendrite Terminal,0,0,0,0,0,0,0,0,8,µm,Point,,Pt Displacement Delta,,12,Dendrite Terminal
Pt Displacement Delta Y Type=Spine Terminal,0,0,0,0,0,0,0,0,22,µm,Point,,Pt Displacement Delta,,12,Spine Terminal
Pt Displacement Delta Y Type=Dendrite Branch,0,0,0,0,0,0,0,0,8,µm,Point,,Pt Displacement Delta,,12,Dendrite Branch
Pt Displacement Delta Y Type=Spine Attachment,0,0,0,0,0,0,0,0,20,µm,Point,,Pt Displacement Delta,,12,Spine Attachment
Pt Displacement Delta Y Type=Dendrite Beginning,-0.272942,-0.272942,-0.272942,0,-0.272942,-0.272942,-0.272942,-0.272942,1,µm,Point,,Pt Displacement Delta,,13,Dendrite Beginning
Pt Displacement Delta Y Type=Dendrite Terminal,-1.36428,0.237485,-0.214784,0.483576,-0.0370216,-0.301025,0.138916,-2.14784,10,µm,Point,,Pt Displacement Delta,,13,Dendrite Terminal
Pt Displacement Delta Y Type=Spine Terminal,-1.44918,0.198214,-0.175251,0.308849,-0.126245,-0.16748,0.000488281,-4.38129,25,µm,Point,,Pt Displacement Delta,,13,Spine Terminal
Pt Displacement Delta Y Type=Dendrite Branch,-0.323645,0.288784,0.0280882,0.240527,0.0754642,-0.186523,0.264648,0.196617,7,µm,Point,,Pt Displacement Delta,,13,Dendrite Branch
Pt Displacement Delta Y Type=Spine Attachment,-1.11545,0.78841,-0.0857003,0.384964,-0.0996284,-0.166504,0.000488281,-1.79971,21,µm,Point,,Pt Displacement Delta,,13,Spine Attachment
Pt Displacement Delta Y Type=Spine Branch,0,0.0634918,0.015873,0.0274928,0,3.05E-05,0.0158997,0.0634918,4,µm,Point,,Pt Displacement Delta,,13,Spine Branch
Pt Displacement Delta Y Type=Dendrite Beginning,0.656094,0.656094,0.656094,0,0.656094,0.656094,0.656094,0.656094,1,µm,Point,,Pt Displacement Delta,,14,Dendrite Beginning
Pt Displacement Delta Y Type=Dendrite Terminal,-1.70024,0.391942,-0.609441,0.959733,-0.564733,-1.49512,0.321289,-2.43776,4,µm,Point,,Pt Displacement Delta,,14,Dendrite Terminal
Pt Displacement Delta Y Type=Spine Terminal,-0.0019455,0.841141,0.436674,0.208289,0.476074,0.361572,0.536865,8.2968,19,µm,Point,,Pt Displacement Delta,,14,Spine Terminal
Pt Displacement Delta Y Type=Dendrite Branch,0.396692,0.547913,0.461699,0.0598907,0.451095,0.411133,0.501587,1.84679,4,µm,Point,,Pt Displacement Delta,,14,Dendrite Branch
Pt Displacement Delta Y Type=Spine Attachment,0.126575,0.606094,0.456168,0.116974,0.480078,0.431519,0.518494,7.29869,16,µm,Point,,Pt Displacement Delta,,14,Spine Attachment
Pt Displacement Delta Y Type=Spine Branch,-0.27747,0.514367,0.219746,0.305578,0.321043,0.0985107,0.442261,0.878984,4,µm,Point,,Pt Displacement Delta,,14,Spine Branch
Pt Displacement Delta Z Type=Dendrite Beginning,0,0,0,0,0,0,0,0,5,µm,Point,,Pt Displacement Delta,,1,Dendrite Beginning
Pt Displacement Delta Z Type=Dendrite Terminal,0,0,0,0,0,0,0,0,6,µm,Point,,Pt Displacement Delta,,1,Dendrite Terminal
Pt Displacement Delta Z Type=Spine Terminal,0,0,0,0,0,0,0,0,22,µm,Point,,Pt Displacement Delta,,1,Spine Terminal
Pt Displacement Delta Z Type=Dendrite Branch,0,0,0,0,0,0,0,0,3,µm,Point,,Pt Displacement Delta,,1,Dendrite Branch
Pt Displacement Delta Z Type=Spine Attachment,0,0,0,0,0,0,0,0,18,µm,Point,,Pt Displacement Delta,,1,Spine Attachment
Pt Displacement Delta Z Type=Spine Branch,0,0,0,0,0,0,0,0,3,µm,Point,,Pt Displacement Delta,,1,Spine Branch
Pt Displacement Delta Z Type=Dendrite Beginning,0,0,0,0,0,0,0,0,4,µm,Point,,Pt Displacement Delta,,2,Dendrite Beginning
Pt Displacement Delta Z Type=Dendrite Terminal,0,0,0,0,0,0,0,0,9,µm,Point,,Pt Displacement Delta,,2,Dendrite Terminal
Pt Displacement Delta Z Type=Spine Terminal,0,0,0,0,0,0,0,0,23,µm,Point,,Pt Displacement Delta,,2,Spine Terminal
Pt Displacement Delta Z Type=Dendrite Branch,0,0,0,0,0,0,0,0,6,µm,Point,,Pt Displacement Delta,,2,Dendrite Branch
Pt Displacement Delta Z Type=Spine Attachment,0,0,0,0,0,0,0,0,21,µm,Point,,Pt Displacement Delta,,2,Spine Attachment
Pt Displacement Delta Z Type=Spine Branch,0,0,0,0,0,0,0,0,1,µm,Point,,Pt Displacement Delta,,2,Spine Branch
Pt Displacement Delta Z Type=Dendrite Beginning,0,0,0,0,0,0,0,0,6,µm,Point,,Pt Displacement Delta,,3,Dendrite Beginning
Pt Displacement Delta Z Type=Dendrite Terminal,0,0,0,0,0,0,0,0,5,µm,Point,,Pt Displacement Delta,,3,Dendrite Terminal
Pt Displacement Delta Z Type=Spine Terminal,0,0,0,0,0,0,0,0,33,µm,Point,,Pt Displacement Delta,,3,Spine Terminal
Pt Displacement Delta Z Type=Dendrite Branch,0,0,0,0,0,0,0,0,4,µm,Point,,Pt Displacement Delta,,3,Dendrite Branch
Pt Displacement Delta Z Type=Spine Attachment,0,0,0,0,0,0,0,0,29,µm,Point,,Pt Displacement Delta,,3,Spine Attachment
Pt Displacement Delta Z Type=Spine Branch,0,0,0,0,0,0,0,0,1,µm,Point,,Pt Displacement Delta,,3,Spine Branch
Pt Displacement Delta Z Type=Dendrite Beginning,0,0,0,0,0,0,0,0,3,µm,Point,,Pt Displacement Delta,,4,Dendrite Beginning
Pt Displacement Delta Z Type=Dendrite Terminal,0,0,0,0,0,0,0,0,3,µm,Point,,Pt Displacement Delta,,4,Dendrite Terminal
Pt Displacement Delta Z Type=Spine Terminal,0,0,0,0,0,0,0,0,24,µm,Point,,Pt Displacement Delta,,4,Spine Terminal
Pt Displacement Delta Z Type=Dendrite Branch,0,0,0,0,0,0,0,0,2,µm,Point,,Pt Displacement Delta,,4,Dendrite Branch
Pt Displacement Delta Z Type=Spine Attachment,0,0,0,0,0,0,0,0,23,µm,Point,,Pt Displacement Delta,,4,Spine Attachment
Pt Displacement Delta Z Type=Spine Branch,0,0,0,0,0,0,0,0,1,µm,Point,,Pt Displacement Delta,,4,Spine Branch
Pt Displacement Delta Z Type=Dendrite Beginning,0,0,0,0,0,0,0,0,4,µm,Point,,Pt Displacement Delta,,5,Dendrite Beginning
Pt Displacement Delta Z Type=Dendrite Terminal,0,0,0,0,0,0,0,0,4,µm,Point,,Pt Displacement Delta,,5,Dendrite Terminal
Pt Displacement Delta Z Type=Spine Terminal,0,0,0,0,0,0,0,0,13,µm,Point,,Pt Displacement Delta,,5,Spine Terminal
Pt Displacement Delta Z Type=Dendrite Branch,0,0,0,0,0,0,0,0,2,µm,Point,,Pt Displacement Delta,,5,Dendrite Branch
Pt Displacement Delta Z Type=Spine Attachment,0,0,0,0,0,0,0,0,14,µm,Point,,Pt Displacement Delta,,5,Spine Attachment
Pt Displacement Delta Z Type=Dendrite Beginning,0,0,0,0,0,0,0,0,5,µm,Point,,Pt Displacement Delta,,6,Dendrite Beginning
Pt Displacement Delta Z Type=Dendrite Terminal,0,0,0,0,0,0,0,0,8,µm,Point,,Pt Displacement Delta,,6,Dendrite Terminal
Pt Displacement Delta Z Type=Spine Terminal,0,0,0,0,0,0,0,0,25,µm,Point,,Pt Displacement Delta,,6,Spine Terminal
Pt Displacement Delta Z Type=Dendrite Branch,0,0,0,0,0,0,0,0,6,µm,Point,,Pt Displacement Delta,,6,Dendrite Branch
Pt Displacement Delta Z Type=Spine Attachment,0,0,0,0,0,0,0,0,23,µm,Point,,Pt Displacement Delta,,6,Spine Attachment
Pt Displacement Delta Z Type=Spine Branch,0,0,0,0,0,0,0,0,1,µm,Point,,Pt Displacement Delta,,6,Spine Branch
Pt Displacement Delta Z Type=Dendrite Beginning,0,0,0,0,0,0,0,0,6,µm,Point,,Pt Displacement Delta,,7,Dendrite Beginning
Pt Displacement Delta Z Type=Dendrite Terminal,0,0,0,0,0,0,0,0,12,µm,Point,,Pt Displacement Delta,,7,Dendrite Terminal
Pt Displacement Delta Z Type=Spine Terminal,0,0,0,0,0,0,0,0,25,µm,Point,,Pt Displacement Delta,,7,Spine Terminal
Pt Displacement Delta Z Type=Dendrite Branch,0,0,0,0,0,0,0,0,8,µm,Point,,Pt Displacement Delta,,7,Dendrite Branch
Pt Displacement Delta Z Type=Spine Attachment,0,0,0,0,0,0,0,0,23,µm,Point,,Pt Displacement Delta,,7,Spine Attachment
Pt Displacement Delta Z Type=Spine Branch,0,0,0,0,0,0,0,0,1,µm,Point,,Pt Displacement Delta,,7,Spine Branch
Pt Displacement Delta Z Type=Dendrite Beginning,0,0,0,0,0,0,0,0,5,µm,Point,,Pt Displacement Delta,,8,Dendrite Beginning
Pt Displacement Delta Z Type=Dendrite Terminal,0,0,0,0,0,0,0,0,9,µm,Point,,Pt Displacement Delta,,8,Dendrite Terminal
Pt Displacement Delta Z Type=Spine Terminal,0,0,0,0,0,0,0,0,24,µm,Point,,Pt Displacement Delta,,8,Spine Terminal
Pt Displacement Delta Z Type=Dendrite Branch,0,0,0,0,0,0,0,0,6,µm,Point,,Pt Displacement Delta,,8,Dendrite Branch
Pt Displacement Delta Z Type=Spine Attachment,0,0,0,0,0,0,0,0,22,µm,Point,,Pt Displacement Delta,,8,Spine Attachment
Pt Displacement Delta Z Type=Dendrite Beginning,0,0,0,0,0,0,0,0,1,µm,Point,,Pt Displacement Delta,,9,Dendrite Beginning
Pt Displacement Delta Z Type=Dendrite Terminal,0,0,0,0,0,0,0,0,1,µm,Point,,Pt Displacement Delta,,9,Dendrite Terminal
Pt Displacement Delta Z Type=Spine Terminal,0,0,0,0,0,0,0,0,3,µm,Point,,Pt Displacement Delta,,9,Spine Terminal
Pt Displacement Delta Z Type=Spine Attachment,0,0,0,0,0,0,0,0,3,µm,Point,,Pt Displacement Delta,,9,Spine Attachment
Pt Displacement Delta Z Type=Dendrite Beginning,0,0,0,0,0,0,0,0,1,µm,Point,,Pt Displacement Delta,,10,Dendrite Beginning
Pt Displacement Delta Z Type=Dendrite Beginning,0,0,0,0,0,0,0,0,3,µm,Point,,Pt Displacement Delta,,11,Dendrite Beginning
Pt Displacement Delta Z Type=Dendrite Beginning,0,0,0,0,0,0,0,0,1,µm,Point,,Pt Displacement Delta,,12,Dendrite Beginning
Pt Displacement Delta Z Type=Dendrite Terminal,0,0,0,0,0,0,0,0,8,µm,Point,,Pt Displacement Delta,,12,Dendrite Terminal
Pt Displacement Delta Z Type=Spine Terminal,0,0,0,0,0,0,0,0,22,µm,Point,,Pt Displacement Delta,,12,Spine Terminal
Pt Displacement Delta Z Type=Dendrite Branch,0,0,0,0,0,0,0,0,8,µm,Point,,Pt Displacement Delta,,12,Dendrite Branch
Pt Displacement Delta Z Type=Spine Attachment,0,0,0,0,0,0,0,0,20,µm,Point,,Pt Displacement Delta,,12,Spine Attachment
Pt Displacement Delta Z Type=Dendrite Beginning,0,0,0,0,0,0,0,0,1,µm,Point,,Pt Displacement Delta,,13,Dendrite Beginning
Pt Displacement Delta Z Type=Dendrite Terminal,0,0,0,0,0,0,0,0,10,µm,Point,,Pt Displacement Delta,,13,Dendrite Terminal
Pt Displacement Delta Z Type=Spine Terminal,0,0,0,0,0,0,0,0,25,µm,Point,,Pt Displacement Delta,,13,Spine Terminal
Pt Displacement Delta Z Type=Dendrite Branch,0,0,0,0,0,0,0,0,7,µm,Point,,Pt Displacement Delta,,13,Dendrite Branch
Pt Displacement Delta Z Type=Spine Attachment,0,0,0,0,0,0,0,0,21,µm,Point,,Pt Displacement Delta,,13,Spine Attachment
Pt Displacement Delta Z Type=Spine Branch,0,0,0,0,0,0,0,0,4,µm,Point,,Pt Displacement Delta,,13,Spine Branch
Pt Displacement Delta Z Type=Dendrite Beginning,0,0,0,0,0,0,0,0,1,µm,Point,,Pt Displacement Delta,,14,Dendrite Beginning
Pt Displacement Delta Z Type=Dendrite Terminal,0,0,0,0,0,0,0,0,4,µm,Point,,Pt Displacement Delta,,14,Dendrite Terminal
Pt Displacement Delta Z Type=Spine Terminal,0,0,0,0,0,0,0,0,19,µm,Point,,Pt Displacement Delta,,14,Spine Terminal
Pt Displacement Delta Z Type=Dendrite Branch,0,0,0,0,0,0,0,0,4,µm,Point,,Pt Displacement Delta,,14,Dendrite Branch
Pt Displacement Delta Z Type=Spine Attachment,0,0,0,0,0,0,0,0,16,µm,Point,,Pt Displacement Delta,,14,Spine Attachment
Pt Displacement Delta Z Type=Spine Branch,0,0,0,0,0,0,0,0,4,µm,Point,,Pt Displacement Delta,,14,Spine Branch
Pt Displacement Length Type=Dendrite Beginning,0,0,0,0,0,0,0,0,5,µm,Point,,,,1,Dendrite Beginning
Pt Displacement Length Type=Dendrite Terminal,0,0,0,0,0,0,0,0,6,µm,Point,,,,1,Dendrite Terminal
Pt Displacement Length Type=Spine Terminal,0,0,0,0,0,0,0,0,22,µm,Point,,,,1,Spine Terminal
Pt Displacement Length Type=Dendrite Branch,0,0,0,0,0,0,0,0,3,µm,Point,,,,1,Dendrite Branch
Pt Displacement Length Type=Spine Attachment,0,0,0,0,0,0,0,0,18,µm,Point,,,,1,Spine Attachment
Pt Displacement Length Type=Spine Branch,0,0,0,0,0,0,0,0,3,µm,Point,,,,1,Spine Branch
Pt Displacement Length Type=Dendrite Beginning,0.118293,5.37922,1.72094,2.12511,0.69313,0.546875,1.86816,6.88377,4,µm,Point,,,,2,Dendrite Beginning
Pt Displacement Length Type=Dendrite Terminal,0,1.40523,0.622934,0.434326,0.516019,0.283691,0.896973,5.6064,9,µm,Point,,,,2,Dendrite Terminal
Pt Displacement Length Type=Spine Terminal,0,1.79691,0.581385,0.442759,0.449631,0.326172,0.762695,13.3719,23,µm,Point,,,,2,Spine Terminal
Pt Displacement Length Type=Dendrite Branch,0,0.886117,0.429332,0.334934,0.480389,0.115601,0.671753,2.57599,6,µm,Point,,,,2,Dendrite Branch
Pt Displacement Length Type=Spine Attachment,0,1.85339,0.73061,0.536729,0.600036,0.355957,0.939941,15.3428,21,µm,Point,,,,2,Spine Attachment
Pt Displacement Length Type=Spine Branch,0.401942,0.401942,0.401942,0,0.401942,0.401942,0.401942,0.401942,1,µm,Point,,,,2,Spine Branch
Pt Displacement Length Type=Dendrite Beginning,0,9.4253,2.23677,3.27172,0.750502,0.537109,1.70703,13.4206,6,µm,Point,,,,3,Dendrite Beginning
Pt Displacement Length Type=Dendrite Terminal,0,0.847053,0.37416,0.335125,0.411888,0.000244141,0.612061,1.8708,5,µm,Point,,,,3,Dendrite Terminal
Pt Displacement Length Type=Spine Terminal,0,1.97814,0.385728,0.477277,0.18239,0.000976563,0.637695,12.729,33,µm,Point,,,,3,Spine Terminal
Pt Displacement Length Type=Dendrite Branch,0,2.22896,0.757003,0.866239,0.399527,0.258789,0.899414,3.02801,4,µm,Point,,,,3,Dendrite Branch
Pt Displacement Length Type=Spine Attachment,0,1.7173,0.506767,0.556828,0.353826,0.000488281,0.941895,14.6962,29,µm,Point,,,,3,Spine Attachment
Pt Displacement Length Type=Spine Branch,0.631386,0.631386,0.631386,0,0.631386,0.631386,0.631386,0.631386,1,µm,Point,,,,3,Spine Branch
Pt Displacement Length Type=Dendrite Beginning,0,9.86915,3.70198,4.38998,1.23679,0.621094,5.55469,11.1059,3,µm,Point,,,,4,Dendrite Beginning
Pt Displacement Length Type=Dendrite Terminal,0,1.44898,0.889865,0.636099,1.22061,0.610352,1.33447,2.66959,3,µm,Point,,,,4,Dendrite Terminal
Pt Displacement Length Type=Spine Terminal,0,1.87143,0.541591,0.586732,0.32615,0.000488281,0.858643,12.9982,24,µm,Point,,,,4,Spine Terminal
Pt Displacement Length Type=Dendrite Branch,0,0.229659,0.11483,0.11483,0.11483,0.0574646,0.172272,0.229659,2,µm,Point,,,,4,Dendrite Branch
Pt Displacement Length Type=Spine Attachment,0,1.6694,0.541348,0.539407,0.333761,0.000488281,1.03125,12.451,23,µm,Point,,,,4,Spine Attachment
Pt Displacement Length Type=Spine Branch,1.72297,1.72297,1.72297,0,1.72297,1.72297,1.72297,1.72297,1,µm,Point,,,,4,Spine Branch
Pt Displacement Length Type=Dendrite Beginning,0,9.95091,2.83494,4.14735,0.694423,0.00390625,3.52734,11.3398,4,µm,Point,,,,5,Dendrite Beginning
Pt Displacement Length Type=Dendrite Terminal,0,2.09142,0.666926,0.855423,0.28814,0.000976563,0.955567,2.6677,4,µm,Point,,,,5,Dendrite Terminal
Pt Displacement Length Type=Spine Terminal,0,2.18368,0.812342,0.51907,0.665256,0.532227,1.02051,10.5604,13,µm,Point,,,,5,Spine Terminal
Pt Displacement Length Type=Dendrite Branch,0.112191,0.493521,0.302856,0.190665,0.302856,0.20752,0.398193,0.605712,2,µm,Point,,,,5,Dendrite Branch
Pt Displacement Length Type=Spine Attachment,0,1.54437,0.690954,0.409555,0.64316,0.524658,0.946777,9.67336,14,µm,Point,,,,5,Spine Attachment
Pt Displacement Length Type=Dendrite Beginning,0,9.24965,2.04167,3.60766,0.365508,0.136719,0.457031,10.2084,5,µm,Point,,,,6,Dendrite Beginning
Pt Displacement Length Type=Dendrite Terminal,0,0.799182,0.202148,0.326317,0,0.000244141,0.248901,1.61719,8,µm,Point,,,,6,Dendrite Terminal
Pt Displacement Length Type=Spine Terminal,0,1.22039,0.368514,0.431183,0,0.000488281,0.627441,9.21284,25,µm,Point,,,,6,Spine Terminal
Pt Displacement Length Type=Dendrite Branch,0,0.476452,0.133463,0.193787,0,0.00012207,0.243286,0.800779,6,µm,Point,,,,6,Dendrite Branch
Pt Displacement Length Type=Spine Attachment,0,1.65805,0.352741,0.463828,0,0.000488281,0.712891,8.11305,23,µm,Point,,,,6,Spine Attachment
Pt Displacement Length Type=Spine Branch,0,0,0,0,0,0,0,0,1,µm,Point,,,,6,Spine Branch
Pt Displacement Length Type=Dendrite Beginning,0,11.7749,3.39858,4.08801,2.13273,0.269531,4.06055,20.3915,6,µm,Point,,,,7,Dendrite Beginning
Pt Displacement Length Type=Dendrite Terminal,0,2.39531,0.69702,0.739467,0.468838,0.000976563,1.07959,8.36424,12,µm,Point,,,,7,Dendrite Terminal
Pt Displacement Length Type=Spine Terminal,0,2.34177,0.488595,0.520126,0.330785,0.168945,0.704102,12.2149,25,µm,Point,,,,7,Spine Terminal
Pt Displacement Length Type=Dendrite Branch,0,1.35099,0.439134,0.418773,0.334227,0.14624,0.633057,3.51307,8,µm,Point,,,,7,Dendrite Branch
Pt Displacement Length Type=Spine Attachment,0,1.2043,0.382752,0.341277,0.285559,0.117676,0.554199,8.8033,23,µm,Point,,,,7,Spine Attachment
Pt Displacement Length Type=Spine Branch,0.251368,0.251368,0.251368,0,0.251368,0.251368,0.251368,0.251368,1,µm,Point,,,,7,Spine Branch
Pt Displacement Length Type=Dendrite Beginning,0.182192,9.80352,4.87796,3.90731,6.08385,0.449219,7.87109,24.3898,5,µm,Point,,,,8,Dendrite Beginning
Pt Displacement Length Type=Dendrite Terminal,0,1.47204,0.606186,0.470824,0.509723,0.233887,1.0083,5.45567,9,µm,Point,,,,8,Dendrite Terminal
Pt Displacement Length Type=Spine Terminal,0,2.80249,0.531999,0.605744,0.389807,0.154297,0.590332,12.768,24,µm,Point,,,,8,Spine Terminal
Pt Displacement Length Type=Dendrite Branch,0.233975,1.14199,0.49061,0.307465,0.413198,0.275024,0.487549,2.94366,6,µm,Point,,,,8,Dendrite Branch
Pt Displacement Length Type=Spine Attachment,0,1.41318,0.413964,0.344535,0.305141,0.218994,0.548584,9.1072,22,µm,Point,,,,8,Spine Attachment
Pt Displacement Length Type=Dendrite Beginning,9.79932,9.79932,9.79932,0,9.79932,9.79932,9.79932,9.79932,1,µm,Point,,,,9,Dendrite Beginning
Pt Displacement Length Type=Dendrite Terminal,0.866556,0.866556,0.866556,0,0.866556,0.866556,0.866556,0.866556,1,µm,Point,,,,9,Dendrite Terminal
Pt Displacement Length Type=Spine Terminal,0.34666,1.16826,0.622772,0.385728,0.353395,0.349854,0.760742,1.86832,3,µm,Point,,,,9,Spine Terminal
Pt Displacement Length Type=Spine Attachment,0.380126,1.01215,0.747043,0.267878,0.84885,0.614502,0.93042,2.24113,3,µm,Point,,,,9,Spine Attachment
Pt Displacement Length Type=Dendrite Beginning,0,0,0,0,0,0,0,0,1,µm,Point,,,,10,Dendrite Beginning
Pt Displacement Length Type=Dendrite Beginning,0.832799,11.1014,7.30728,4.60067,9.98769,5.41016,10.543,21.9218,3,µm,Point,,,,11,Dendrite Beginning
Pt Displacement Length Type=Dendrite Beginning,0.622278,0.622278,0.622278,0,0.622278,0.622278,0.622278,0.622278,1,µm,Point,,,,12,Dendrite Beginning
Pt Displacement Length Type=Dendrite Terminal,0,0,0,0,0,0,0,0,8,µm,Point,,,,12,Dendrite Terminal
Pt Displacement Length Type=Spine Terminal,0,0,0,0,0,0,0,0,22,µm,Point,,,,12,Spine Terminal
Pt Displacement Length Type=Dendrite Branch,0,0,0,0,0,0,0,0,8,µm,Point,,,,12,Dendrite Branch
Pt Displacement Length Type=Spine Attachment,0,0,0,0,0,0,0,0,20,µm,Point,,,,12,Spine Attachment
Pt Displacement Length Type=Dendrite Beginning,0.875138,0.875138,0.875138,0,0.875138,0.875138,0.875138,0.875138,1,µm,Point,,,,13,Dendrite Beginning
Pt Displacement Length Type=Dendrite Terminal,0,1.80147,0.551208,0.490397,0.46567,0.309326,0.624512,5.51208,10,µm,Point,,,,13,Dendrite Terminal
Pt Displacement Length Type=Spine Terminal,0,1.73373,0.407376,0.373914,0.342107,0.241699,0.468262,10.1844,25,µm,Point,,,,13,Spine Terminal
Pt Displacement Length Type=Dendrite Branch,0.0918764,2.02816,0.674108,0.57408,0.555547,0.45459,0.566895,4.71876,7,µm,Point,,,,13,Dendrite Branch
Pt Displacement Length Type=Spine Attachment,0,1.33119,0.431539,0.316359,0.327287,0.22998,0.502441,9.06231,21,µm,Point,,,,13,Spine Attachment
Pt Displacement Length Type=Spine Branch,0,0.149995,0.0374988,0.0649499,0,6.10E-05,0.0375366,0.149995,4,µm,Point,,,,13,Spine Branch
Pt Displacement Length Type=Dendrite Beginning,0.243737,0.243737,0.243737,0,0.243737,0.243737,0.243737,0.243737,1,µm,Point,,,,14,Dendrite Beginning
Pt Displacement Length Type=Dendrite Terminal,0.4682,1.49283,0.973961,0.43132,0.967409,0.594238,1.34692,3.89584,4,µm,Point,,,,14,Dendrite Terminal
Pt Displacement Length Type=Spine Terminal,0.108513,1.55243,0.459547,0.310364,0.373094,0.276855,0.541992,8.7314,19,µm,Point,,,,14,Spine Terminal
Pt Displacement Length Type=Dendrite Branch,0.73776,2.28643,1.21414,0.626549,0.916192,0.804443,1.32568,4.85657,4,µm,Point,,,,14,Dendrite Branch
Pt Displacement Length Type=Spine Attachment,0.178672,1.45259,0.598031,0.390307,0.424743,0.368164,0.699951,9.56849,16,µm,Point,,,,14,Spine Attachment
Pt Displacement Length Type=Spine Branch,0.481998,1.38699,0.83067,0.36829,0.726845,0.506714,1.05078,3.32268,4,µm,Point,,,,14,Spine Branch
Pt Distance from Origin Type=Dendrite Beginning,42.7113,103.363,75.417,13.6779,75.695,67.0156,83.4531,1206.67,16,µm,Point,,Pt Distance from Origin,,1,Dendrite Beginning
Pt Distance from Origin Type=Dendrite Terminal,40.4161,89.3066,70.8292,11.5017,69.6226,64.2188,78.5078,1699.9,24,µm,Point,,Pt Distance from Origin,,1,Dendrite Terminal
Pt Distance from Origin Type=Spine Terminal,2.48597,103.214,62.5671,20.1751,65.6169,51.0313,77.7813,3816.6,61,µm,Point,,Pt Distance from Origin,,1,Spine Terminal
