frame,phenotype,cell,sample,intesnsity
109,WT,INNOS,58,1.070523485
109,WT,INNOS,59,1.410019118
109,WT,INNOS,60,1.137114
109,WT,INNOS,61,0.934207911
109,WT,INNOS,62,1.120394533
109,WT,INNOS,63,1.002754876
109,WT,INNOS,64,1.041292738
109,NOS11,cPRC,65,0.648824888
109,NOS11,cPRC,66,0.848721153
109,NOS11,cPRC,67,0.576382444
109,NOS11,cPRC,68,1.161313784
109,NOS11,cPRC,69,0.622455389
109,NOS11,cPRC,70,0.83427702
109,NOS11,cPRC,71,0.705548426
109,NOS11,cPRC,72,0.862318053
109,NOS11,cPRC,73,0.695134121
109,NOS11,cPRC,74,0.748760476
109,NOS11,cPRC,75,0.65348588
109,NOS11,cPRC,76,0.532796699
109,NOS11,cPRC,77,0.804843338
109,NOS11,cPRC,78,0.909949808
109,NOS11,cPRC,79,0.752876455
109,NOS11,cPRC,80,0.808330173
109,NOS11,cPRC,81,0.734377866
109,NOS11,cPRC,82,0.524523757
109,NOS11,INNOS,83,1.166225228
109,NOS11,INNOS,84,0.958813602
109,NOS11,INNOS,85,1.013184672
109,NOS11,INNOS,86,1.143667069
109,NOS11,INNOS,87,0.559122695
109,NOS11,INNOS,88,1.272102668
109,NOS11,INNOS,89,1.12638073
109,NOS11,INNOS,90,0.979124859
109,NOS11,INNOS,91,1.177877582
109,NOS11,INNOS,92,1.25497206
109,NOS11,INNOS,93,0.849777846
109,NOS11,INNOS,94,0.984002108
109,NOS11,INNOS,95,1.204264871
109,NOS11,INNOS,96,1.207971253
109,NOS11,INNOS,97,0.975478632
109,NOS11,INNOS,98,1.168458344
109,NOS11,INNOS,99,1.256167582
109,NOS11,INNOS,100,1.010288558
109,NOS11,INNOS,101,0.930351596
109,NOS11,INNOS,102,1.034954497
109,NOS11,INNOS,103,1.107869353
110,WT,cPRC,2,1.648002647
110,WT,cPRC,3,1.687769334
110,WT,cPRC,4,1.808445072
110,WT,cPRC,5,1.605031587
110,WT,cPRC,6,1.879338843
110,WT,cPRC,7,1.96084232
110,WT,cPRC,8,1.093472392
110,WT,cPRC,9,1.580308461
110,WT,cPRC,10,2.483269897
110,WT,cPRC,11,2.252194362
110,WT,cPRC,12,1.48972236
110,WT,cPRC,13,1.425012309
110,WT,cPRC,14,1.198885252
110,WT,cPRC,15,1.257472863
110,WT,cPRC,16,1.346484901
110,WT,cPRC,17,1.41261448
110,WT,cPRC,18,1.994701149
110,WT,cPRC,19,2.057473401
110,WT,cPRC,20,1.101246857
110,WT,cPRC,21,1.261314679
110,WT,cPRC,22,1.288208599
110,WT,cPRC,23,1.044375781
110,WT,cPRC,24,0.974737963
110,WT,cPRC,25,1.118772902
110,WT,cPRC,26,1.307381381
110,WT,cPRC,27,1.498648252
110,WT,cPRC,28,1.202865274
110,WT,cPRC,29,1.241518812
110,WT,cPRC,30,1.466451673
110,WT,cPRC,31,1.585933552
110,WT,cPRC,32,0.949253328
110,WT,cPRC,33,1.186995855
110,WT,cPRC,34,1.083688905
110,WT,cPRC,35,0.949064249
110,WT,cPRC,36,1.009691594
110,WT,cPRC,37,1.009773328
110,WT,INNOS,38,1.751850055
110,WT,INNOS,39,0.954874064
110,WT,INNOS,40,0.875375314
110,WT,INNOS,41,0.601565082
110,WT,INNOS,42,1.273400661
110,WT,INNOS,43,0.911720983
110,WT,INNOS,44,1.095261487
110,WT,INNOS,45,1.184778639
110,WT,INNOS,46,1.029956723
110,WT,INNOS,47,1.959907217
110,WT,INNOS,48,1.243120278
110,WT,INNOS,49,1.078279993
110,WT,INNOS,50,0.893811009
110,WT,INNOS,51,0.966428606
110,WT,INNOS,52,0.889870836
110,WT,INNOS,53,0.872163674
110,WT,INNOS,54,1.094868798
110,WT,INNOS,55,1.064898261
110,WT,INNOS,56,2.286967419
110,WT,INNOS,57,1.138588541
110,WT,INNOS,58,1.043051042
110,WT,INNOS,59,1.391870549
110,WT,INNOS,60,1.126742478
110,WT,INNOS,61,0.921799131
110,WT,INNOS,62,1.093767969
110,WT,INNOS,63,0.99183447
110,WT,INNOS,64,1.044944851
110,NOS11,cPRC,65,0.648388734
110,NOS11,cPRC,66,0.855079158
110,NOS11,cPRC,67,0.579242672
110,NOS11,cPRC,68,1.154834124
110,NOS11,cPRC,69,0.632169366
110,NOS11,cPRC,70,0.836800811
110,NOS11,cPRC,71,0.699494225
110,NOS11,cPRC,72,0.858418902
110,NOS11,cPRC,73,0.700443078
110,NOS11,cPRC,74,0.755517529
110,NOS11,cPRC,75,0.6475407
110,NOS11,cPRC,76,0.535535064
110,NOS11,cPRC,77,0.804889246
110,NOS11,cPRC,78,0.9304596
110,NOS11,cPRC,79,0.770722217
110,NOS11,cPRC,80,0.809571424
110,NOS11,cPRC,81,0.738543768
110,NOS11,cPRC,82,0.535718196
110,NOS11,INNOS,83,1.141678097
110,NOS11,INNOS,84,0.937655225
110,NOS11,INNOS,85,1.029551851
110,NOS11,INNOS,86,1.123763571
110,NOS11,INNOS,87,0.560643902
110,NOS11,INNOS,88,1.269049044
110,NOS11,INNOS,89,1.081947878
110,NOS11,INNOS,90,0.969690679
110,NOS11,INNOS,91,1.144176789
110,NOS11,INNOS,92,1.245989305
110,NOS11,INNOS,93,0.849892753
110,NOS11,INNOS,94,0.969396974
110,NOS11,INNOS,95,1.195714723
110,NOS11,INNOS,96,1.222908544
110,NOS11,INNOS,97,0.984642954
110,NOS11,INNOS,98,1.165474154
110,NOS11,INNOS,99,1.218657329
110,NOS11,INNOS,100,1.014738958
110,NOS11,INNOS,101,0.92269133
110,NOS11,INNOS,102,1.017281534
110,NOS11,INNOS,103,1.103882151
111,WT,cPRC,2,1.650410454
111,WT,cPRC,3,1.683251587
111,WT,cPRC,4,1.786763762
111,WT,cPRC,5,1.587397325
111,WT,cPRC,6,1.870736818
111,WT,cPRC,7,1.949829223
111,WT,cPRC,8,1.11369018
111,WT,cPRC,9,1.597376569
111,WT,cPRC,10,2.503749361
111,WT,cPRC,11,2.266522655
111,WT,cPRC,12,1.492969772
111,WT,cPRC,13,1.428990645
111,WT,cPRC,14,1.199459098
111,WT,cPRC,15,1.252737883
111,WT,cPRC,16,1.344685741
111,WT,cPRC,17,1.417265857
111,WT,cPRC,18,1.962951656
111,WT,cPRC,19,2.020466478
111,WT,cPRC,20,1.111137888
111,WT,cPRC,21,1.276693637
111,WT,cPRC,22,1.31429346
111,WT,cPRC,23,1.069286814
111,WT,cPRC,24,0.98786564
111,WT,cPRC,25,1.128065941
111,WT,cPRC,26,1.309346782
111,WT,cPRC,27,1.508973649
111,WT,cPRC,28,1.188416678
111,WT,cPRC,29,1.248747955
111,WT,cPRC,30,1.46027272
111,WT,cPRC,31,1.5686428
111,WT,cPRC,32,0.960443273
111,WT,cPRC,33,1.225473506
111,WT,cPRC,34,1.098453409
111,WT,cPRC,35,0.95086006
111,WT,cPRC,36,1.020296532
111,WT,cPRC,37,1.018027581
111,WT,INNOS,38,1.734138057
111,WT,INNOS,39,0.91964033
111,WT,INNOS,40,0.889524123
111,WT,INNOS,41,0.585358527
111,WT,INNOS,42,1.262423398
111,WT,INNOS,43,0.908610635
111,WT,INNOS,44,1.107805126
111,WT,INNOS,45,1.157025326
111,WT,INNOS,46,1.011709163
111,WT,INNOS,47,1.955211496
111,WT,INNOS,48,1.211341201
111,WT,INNOS,49,1.077827687
111,WT,INNOS,50,0.934084734
111,WT,INNOS,51,0.958241864
111,WT,INNOS,52,0.871661649
111,WT,INNOS,53,0.880385157
111,WT,INNOS,54,1.091086795
111,WT,INNOS,55,1.058385552
111,WT,INNOS,56,2.288119288
111,WT,INNOS,57,1.150522679
111,WT,INNOS,58,1.025451266
111,WT,INNOS,59,1.338505445
111,WT,INNOS,60,1.119939253
111,WT,INNOS,61,0.920975665
111,WT,INNOS,62,1.11703304
111,WT,INNOS,63,0.981508641
111,WT,INNOS,64,1.025179394
111,NOS11,cPRC,65,0.647580778
111,NOS11,cPRC,66,0.858457414
111,NOS11,cPRC,67,0.571362279
111,NOS11,cPRC,68,1.153710101
111,NOS11,cPRC,69,0.63370874
111,NOS11,cPRC,70,0.836580054
111,NOS11,cPRC,71,0.704234921
111,NOS11,cPRC,72,0.860749072
111,NOS11,cPRC,73,0.694375699
111,NOS11,cPRC,74,0.760453688
111,NOS11,cPRC,75,0.660035948
111,NOS11,cPRC,76,0.538731946
111,NOS11,cPRC,77,0.789854241
111,NOS11,cPRC,78,0.921621888
111,NOS11,cPRC,79,0.7513334
111,NOS11,cPRC,80,0.813674447
111,NOS11,cPRC,81,0.733251238
111,NOS11,cPRC,82,0.536539304
111,NOS11,INNOS,83,1.143782812
111,NOS11,INNOS,84,0.925014328
111,NOS11,INNOS,85,0.999653605
111,NOS11,INNOS,86,1.100160836
111,NOS11,INNOS,87,0.557964763
111,NOS11,INNOS,88,1.270431428
111,NOS11,INNOS,89,1.019324548
111,NOS11,INNOS,90,0.981246973
111,NOS11,INNOS,91,1.21424926
111,NOS11,INNOS,92,1.207684913
111,NOS11,INNOS,93,0.821587253
111,NOS11,INNOS,94,0.951629903
111,NOS11,INNOS,95,1.169778594
111,NOS11,INNOS,96,1.210038048
111,NOS11,INNOS,97,0.96288903
111,NOS11,INNOS,98,1.211388782
111,NOS11,INNOS,99,1.238059184
111,NOS11,INNOS,100,1.016844523
111,NOS11,INNOS,101,0.920290878
111,NOS11,INNOS,102,1.030805363
111,NOS11,INNOS,103,1.117825423
112,WT,cPRC,2,1.649417761
112,WT,cPRC,3,1.680944336
112,WT,cPRC,4,1.748601354
112,WT,cPRC,5,1.588261955
112,WT,cPRC,6,1.862379234
112,WT,cPRC,7,1.960277546
112,WT,cPRC,8,1.130657738
112,WT,cPRC,9,1.6074048
112,WT,cPRC,10,2.516673294
112,WT,cPRC,11,2.269612535
112,WT,cPRC,12,1.496763086
112,WT,cPRC,13,1.429771869
112,WT,cPRC,14,1.19861427
112,WT,cPRC,15,1.255664742
112,WT,cPRC,16,1.341182532
112,WT,cPRC,17,1.408802845
112,WT,cPRC,18,1.941374648
112,WT,cPRC,19,1.987629513
112,WT,cPRC,20,1.131957251
112,WT,cPRC,21,1.307676719
112,WT,cPRC,22,1.328319846
112,WT,cPRC,23,1.064189189
112,WT,cPRC,24,0.9846314
112,WT,cPRC,25,1.130022371
112,WT,cPRC,26,1.315570554
112,WT,cPRC,27,1.528622846
112,WT,cPRC,28,1.176840341
112,WT,cPRC,29,1.244910029
112,WT,cPRC,30,1.45872375
112,WT,cPRC,31,1.559328584
112,WT,cPRC,32,0.96736266
112,WT,cPRC,33,1.222790677
112,WT,cPRC,34,1.102591679
112,WT,cPRC,35,0.945710088
112,WT,cPRC,36,1.039547793
112,WT,cPRC,37,1.035451193
112,WT,INNOS,38,1.717419325
112,WT,INNOS,39,0.919112918
112,WT,INNOS,40,0.903892294
112,WT,INNOS,41,0.58953408
112,WT,INNOS,42,1.225052977
112,WT,INNOS,43,0.909662664
112,WT,INNOS,44,1.078402133
112,WT,INNOS,45,1.121968509
112,WT,INNOS,46,1.01768552
112,WT,INNOS,47,1.964442642
112,WT,INNOS,48,1.207990956
112,WT,INNOS,49,1.056709714
112,WT,INNOS,50,0.930985207
112,WT,INNOS,51,0.950917893
112,WT,INNOS,52,0.858114014
112,WT,INNOS,53,0.861024338
112,WT,INNOS,54,1.071114416
112,WT,INNOS,55,1.044779272
112,WT,INNOS,56,2.342155895
112,WT,INNOS,57,1.117457042
112,WT,INNOS,58,1.00055971
112,WT,INNOS,59,1.310326674
112,WT,INNOS,60,1.124495314
112,WT,INNOS,61,0.919868245
112,WT,INNOS,62,1.111813879
112,WT,INNOS,63,0.950927541
112,WT,INNOS,64,1.01545266
112,NOS11,cPRC,65,0.636698389
112,NOS11,cPRC,66,0.846936927
112,NOS11,cPRC,67,0.580643256
112,NOS11,cPRC,68,1.159181447
112,NOS11,cPRC,69,0.644369343
112,NOS11,cPRC,70,0.838608633
112,NOS11,cPRC,71,0.715694119
112,NOS11,cPRC,72,0.868159011
112,NOS11,cPRC,73,0.691681303
112,NOS11,cPRC,74,0.765718924
112,NOS11,cPRC,75,0.660001383
112,NOS11,cPRC,76,0.544043101
112,NOS11,cPRC,77,0.809227591
112,NOS11,cPRC,78,0.923806712
112,NOS11,cPRC,79,0.762302506
112,NOS11,cPRC,80,0.817467159
112,NOS11,cPRC,81,0.740875626
112,NOS11,cPRC,82,0.534732866
112,NOS11,INNOS,83,1.142198364
112,NOS11,INNOS,84,0.963526078
112,NOS11,INNOS,85,1.016562026
112,NOS11,INNOS,86,1.083353438
112,NOS11,INNOS,87,0.551153392
112,NOS11,INNOS,88,1.252728661
112,NOS11,INNOS,89,0.989884098
112,NOS11,INNOS,90,0.974211704
112,NOS11,INNOS,91,1.265540472
112,NOS11,INNOS,92,1.199393138
112,NOS11,INNOS,93,0.828060365
112,NOS11,INNOS,94,0.947677482
112,NOS11,INNOS,95,1.146066728
112,NOS11,INNOS,96,1.202029217
112,NOS11,INNOS,97,0.97420833
112,NOS11,INNOS,98,1.202191896
112,NOS11,INNOS,99,1.204839422
112,NOS11,INNOS,100,1.011006365
112,NOS11,INNOS,101,0.929539678
112,NOS11,INNOS,102,1.031059791
112,NOS11,INNOS,103,1.087121574
113,WT,cPRC,2,1.645355468
113,WT,cPRC,3,1.676508459
113,WT,cPRC,4,1.74605169
113,WT,cPRC,5,1.572761376
113,WT,cPRC,6,1.876673263
113,WT,cPRC,7,1.971209962
113,WT,cPRC,8,1.145966246
113,WT,cPRC,9,1.618036449
113,WT,cPRC,10,2.526543771
113,WT,cPRC,11,2.257745208
113,WT,cPRC,12,1.49193396
113,WT,cPRC,13,1.425484983
113,WT,cPRC,14,1.192471998
113,WT,cPRC,15,1.252332719
113,WT,cPRC,16,1.34063565
113,WT,cPRC,17,1.412994988
113,WT,cPRC,18,1.951503522
113,WT,cPRC,19,1.969230591
113,WT,cPRC,20,1.148595977
113,WT,cPRC,21,1.335725115
113,WT,cPRC,22,1.342456676
113,WT,cPRC,23,1.06664182
113,WT,cPRC,24,0.997846489
113,WT,cPRC,25,1.145818132
113,WT,cPRC,26,1.31138635
113,WT,cPRC,27,1.532417511
113,WT,cPRC,28,1.17226568
113,WT,cPRC,29,1.249200956
113,WT,cPRC,30,1.484421421
113,WT,cPRC,31,1.560151009
113,WT,cPRC,32,0.962983985
113,WT,cPRC,33,1.215535452
113,WT,cPRC,34,1.117215903
113,WT,cPRC,35,0.940040665
113,WT,cPRC,36,1.052943505
113,WT,cPRC,37,1.04659718
113,WT,INNOS,38,1.722393243
113,WT,INNOS,39,0.940080784
113,WT,INNOS,40,0.887604711
113,WT,INNOS,41,0.587431284
113,WT,INNOS,42,1.207861629
113,WT,INNOS,43,0.898959405
113,WT,INNOS,44,1.091033491
113,WT,INNOS,45,1.119992267
113,WT,INNOS,46,1.024898364
113,WT,INNOS,47,1.941331774
113,WT,INNOS,48,1.203813489
113,WT,INNOS,49,1.037510138
113,WT,INNOS,50,0.884291034
113,WT,INNOS,51,0.944475866
113,WT,INNOS,52,0.875060697
113,WT,INNOS,53,0.858655728
113,WT,INNOS,54,1.066801232
113,WT,INNOS,55,1.022530451
113,WT,INNOS,56,2.305992253
113,WT,INNOS,57,1.091450192
113,WT,INNOS,58,0.997279187
113,WT,INNOS,59,1.306170513
113,WT,INNOS,60,1.118297095
113,WT,INNOS,61,0.921174433
113,WT,INNOS,62,1.093878544
113,WT,INNOS,63,0.945556524
113,WT,INNOS,64,1.019930628
113,NOS11,cPRC,65,0.632329703
113,NOS11,cPRC,66,0.83286237
113,NOS11,cPRC,67,0.590135165
113,NOS11,cPRC,68,1.153247268
113,NOS11,cPRC,69,0.650801093
113,NOS11,cPRC,70,0.83946183
113,NOS11,cPRC,71,0.715784706
113,NOS11,cPRC,72,0.864943377
113,NOS11,cPRC,73,0.698427271
113,NOS11,cPRC,74,0.769865298
113,NOS11,cPRC,75,0.659863123
113,NOS11,cPRC,76,0.542578394
113,NOS11,cPRC,77,0.80158384
113,NOS11,cPRC,78,0.907961815
113,NOS11,cPRC,79,0.760692362
113,NOS11,cPRC,80,0.814019239
113,NOS11,cPRC,81,0.741897451
113,NOS11,cPRC,82,0.541110138
113,NOS11,INNOS,83,1.147022655
113,NOS11,INNOS,84,0.943705025
113,NOS11,INNOS,85,1.011344447
113,NOS11,INNOS,86,1.076035384
113,NOS11,INNOS,87,0.55571701
113,NOS11,INNOS,88,1.258402624
113,NOS11,INNOS,89,0.985892173
113,NOS11,INNOS,90,0.959864369
113,NOS11,INNOS,91,1.174628288
113,NOS11,INNOS,92,1.23892928
113,NOS11,INNOS,93,0.820246668
113,NOS11,INNOS,94,0.943536852
113,NOS11,INNOS,95,1.130109173
113,NOS11,INNOS,96,1.173657758
113,NOS11,INNOS,97,0.972643136
113,NOS11,INNOS,98,1.183675962
113,NOS11,INNOS,99,1.206700738
113,NOS11,INNOS,100,1.022634828
113,NOS11,INNOS,101,0.936846936
113,NOS11,INNOS,102,1.04333105
113,NOS11,INNOS,103,1.07387069
114,WT,cPRC,2,1.635625678
114,WT,cPRC,3,1.662679835
114,WT,cPRC,4,1.727800503
114,WT,cPRC,5,1.560921528
114,WT,cPRC,6,1.885636131
114,WT,cPRC,7,1.997055106
114,WT,cPRC,8,1.168227682
114,WT,cPRC,9,1.632834556
114,WT,cPRC,10,2.548017383
114,WT,cPRC,11,2.277487627
114,WT,cPRC,12,1.491842976
114,WT,cPRC,13,1.41834236
114,WT,cPRC,14,1.188221292
114,WT,cPRC,15,1.239325129
114,WT,cPRC,16,1.342997543
114,WT,cPRC,17,1.4120634
114,WT,cPRC,18,1.947436708
114,WT,cPRC,19,1.973296009
114,WT,cPRC,20,1.168053227
114,WT,cPRC,21,1.353640963
114,WT,cPRC,22,1.353250065
114,WT,cPRC,23,1.075250072
114,WT,cPRC,24,1.003536208
114,WT,cPRC,25,1.1498673
114,WT,cPRC,26,1.307634781
114,WT,cPRC,27,1.523166998
114,WT,cPRC,28,1.176534781
114,WT,cPRC,29,1.243639109
114,WT,cPRC,30,1.484853102
114,WT,cPRC,31,1.586686616
114,WT,cPRC,32,0.975863234
114,WT,cPRC,33,1.215107625
114,WT,cPRC,34,1.128181149
114,WT,cPRC,35,0.944878968
114,WT,cPRC,36,1.056627325
114,WT,cPRC,37,1.045251974
114,WT,INNOS,38,1.714136237
114,WT,INNOS,39,0.949149708
114,WT,INNOS,40,0.897832435
114,WT,INNOS,41,0.58995464
114,WT,INNOS,42,1.180399381
114,WT,INNOS,43,0.887684391
114,WT,INNOS,44,1.083542394
114,WT,INNOS,45,1.107254097
114,WT,INNOS,46,1.067782003
114,WT,INNOS,47,1.922200011
114,WT,INNOS,48,1.198588209
114,WT,INNOS,49,1.010169069
114,WT,INNOS,50,0.863801952
114,WT,INNOS,51,0.942999569
114,WT,INNOS,52,0.8606633
114,WT,INNOS,53,0.901719817
114,WT,INNOS,54,1.055030277
114,WT,INNOS,55,1.011054003
114,WT,INNOS,56,2.339358497
114,WT,INNOS,57,1.074640705
114,WT,INNOS,58,0.980674451
114,WT,INNOS,59,1.315923637
114,WT,INNOS,60,1.104826462
114,WT,INNOS,61,0.920776898
114,WT,INNOS,62,1.092573754
114,WT,INNOS,63,0.957487712
114,WT,INNOS,64,1.012956744
114,NOS11,cPRC,65,0.644956706
114,NOS11,cPRC,66,0.853602869
114,NOS11,cPRC,67,0.58968799
114,NOS11,cPRC,68,1.145230342
114,NOS11,cPRC,69,0.658666053
114,NOS11,cPRC,70,0.844091763
114,NOS11,cPRC,71,0.716177248
114,NOS11,cPRC,72,0.880912805
114,NOS11,cPRC,73,0.698626856
114,NOS11,cPRC,74,0.768636743
114,NOS11,cPRC,75,0.665549065
114,NOS11,cPRC,76,0.545456861
114,NOS11,cPRC,77,0.808171697
114,NOS11,cPRC,78,0.924436571
114,NOS11,cPRC,79,0.766294321
114,NOS11,cPRC,80,0.818294659
114,NOS11,cPRC,81,0.744124505
114,NOS11,cPRC,82,0.533446464
114,NOS11,INNOS,83,1.13051601
114,NOS11,INNOS,84,0.934089028
114,NOS11,INNOS,85,1.020697121
114,NOS11,INNOS,86,1.066184158
114,NOS11,INNOS,87,0.557760421
114,NOS11,INNOS,88,1.259661213
114,NOS11,INNOS,89,0.958016739
114,NOS11,INNOS,90,0.964938989
114,NOS11,INNOS,91,1.213177503
114,NOS11,INNOS,92,1.251006429
114,NOS11,INNOS,93,0.825723916
114,NOS11,INNOS,94,0.944176767
114,NOS11,INNOS,95,1.10986634
114,NOS11,INNOS,96,1.154986143
114,NOS11,INNOS,97,0.971713093
114,NOS11,INNOS,98,1.175089875
114,NOS11,INNOS,99,1.228121648
114,NOS11,INNOS,100,1.010671388
114,NOS11,INNOS,101,0.925338887
114,NOS11,INNOS,102,1.047382327
114,NOS11,INNOS,103,1.068092828
115,WT,cPRC,2,1.617933229
115,WT,cPRC,3,1.657648539
115,WT,cPRC,4,1.705559734
115,WT,cPRC,5,1.551068933
115,WT,cPRC,6,1.883191712
115,WT,cPRC,7,2.013178065
115,WT,cPRC,8,1.167729967
115,WT,cPRC,9,1.627410978
115,WT,cPRC,10,2.548514458
115,WT,cPRC,11,2.290257308
115,WT,cPRC,12,1.481218899
115,WT,cPRC,13,1.406525521
115,WT,cPRC,14,1.18058596
115,WT,cPRC,15,1.24065552
115,WT,cPRC,16,1.338923674
115,WT,cPRC,17,1.409439211
115,WT,cPRC,18,1.944950828
115,WT,cPRC,19,1.981322306
115,WT,cPRC,20,1.169939229
115,WT,cPRC,21,1.36001321
115,WT,cPRC,22,1.368240326
115,WT,cPRC,23,1.084988458
115,WT,cPRC,24,1.005991688
115,WT,cPRC,25,1.144190447
115,WT,cPRC,26,1.320131768
115,WT,cPRC,27,1.527148953
115,WT,cPRC,28,1.162383014
115,WT,cPRC,29,1.241462187
115,WT,cPRC,30,1.460687472
115,WT,cPRC,31,1.568355446
115,WT,cPRC,32,0.97029529
115,WT,cPRC,33,1.23362895
115,WT,cPRC,34,1.138538513
115,WT,cPRC,35,0.958993158
115,WT,cPRC,36,1.05490212
115,WT,cPRC,37,1.05456775
115,WT,INNOS,38,1.707304683
115,WT,INNOS,39,0.913825928
115,WT,INNOS,40,0.902151113
115,WT,INNOS,41,0.593048755
115,WT,INNOS,42,1.157175312
115,WT,INNOS,43,0.876935392
115,WT,INNOS,44,1.089033526
115,WT,INNOS,45,1.124567697
115,WT,INNOS,46,1.077992394
115,WT,INNOS,47,1.927659494
115,WT,INNOS,48,1.14943749
115,WT,INNOS,49,1.006113919
115,WT,INNOS,50,0.84464124
115,WT,INNOS,51,0.934726549
115,WT,INNOS,52,0.855249102
115,WT,INNOS,53,0.906405547
115,WT,INNOS,54,1.069414639
115,WT,INNOS,55,0.994772231
115,WT,INNOS,56,2.331244779
115,WT,INNOS,57,1.113628546
115,WT,INNOS,58,0.976165674
115,WT,INNOS,59,1.277354465
115,WT,INNOS,60,1.104949933
115,WT,INNOS,61,0.917113894
115,WT,INNOS,62,1.118824362
115,WT,INNOS,63,0.958736325
115,WT,INNOS,64,1.001211254
115,NOS11,cPRC,65,0.637534946
115,NOS11,cPRC,66,0.836131942
115,NOS11,cPRC,67,0.599525826
115,NOS11,cPRC,68,1.150057028
115,NOS11,cPRC,69,0.662602957
115,NOS11,cPRC,70,0.86355419
115,NOS11,cPRC,71,0.716131954
115,NOS11,cPRC,72,0.894800615
115,NOS11,cPRC,73,0.691960722
115,NOS11,cPRC,74,0.776885613
115,NOS11,cPRC,75,0.660900073
115,NOS11,cPRC,76,0.54162315
115,NOS11,cPRC,77,0.815700677
115,NOS11,cPRC,78,0.920795197
115,NOS11,cPRC,79,0.765321526
115,NOS11,cPRC,80,0.814226115
115,NOS11,cPRC,81,0.74999345
115,NOS11,cPRC,82,0.530490475
115,NOS11,INNOS,83,1.106536442
115,NOS11,INNOS,84,0.960628542
115,NOS11,INNOS,85,1.029075557
115,NOS11,INNOS,86,1.04362686
115,NOS11,INNOS,87,0.549813823
115,NOS11,INNOS,88,1.249613139
115,NOS11,INNOS,89,0.939145819
115,NOS11,INNOS,90,0.96122529
115,NOS11,INNOS,91,1.218502263
115,NOS11,INNOS,92,1.266087845
115,NOS11,INNOS,93,0.805959859
115,NOS11,INNOS,94,0.951479334
115,NOS11,INNOS,95,1.0996633
115,NOS11,INNOS,96,1.171309127
115,NOS11,INNOS,97,0.978246076
115,NOS11,INNOS,98,1.18763743
115,NOS11,INNOS,99,1.208278125
115,NOS11,INNOS,100,1.019907164
115,NOS11,INNOS,101,0.918596442
115,NOS11,INNOS,102,1.051472747
115,NOS11,INNOS,103,1.053504918
116,WT,cPRC,2,1.610378913
116,WT,cPRC,3,1.645583846
116,WT,cPRC,4,1.695030908
116,WT,cPRC,5,1.535742675
116,WT,cPRC,6,1.921382843
116,WT,cPRC,7,2.106648199
116,WT,cPRC,8,1.18904122
116,WT,cPRC,9,1.63365348
116,WT,cPRC,10,2.541583821
116,WT,cPRC,11,2.262161275
116,WT,cPRC,12,1.482184725
116,WT,cPRC,13,1.405475135
116,WT,cPRC,14,1.185952477
116,WT,cPRC,15,1.245837995
116,WT,cPRC,16,1.335888088
116,WT,cPRC,17,1.410173984
116,WT,cPRC,18,1.925761574
116,WT,cPRC,19,1.961355294
116,WT,cPRC,20,1.183707041
116,WT,cPRC,21,1.371812
116,WT,cPRC,22,1.381252636
116,WT,cPRC,23,1.076368183
116,WT,cPRC,24,1.002813074
116,WT,cPRC,25,1.144286665
116,WT,cPRC,26,1.312529744
116,WT,cPRC,27,1.512214586
116,WT,cPRC,28,1.162321903
116,WT,cPRC,29,1.241650937
116,WT,cPRC,30,1.440246142
116,WT,cPRC,31,1.555285818
116,WT,cPRC,32,0.99209406
116,WT,cPRC,33,1.258291368
116,WT,cPRC,34,1.156167074
116,WT,cPRC,35,0.969901601
116,WT,cPRC,36,1.064877866
116,WT,cPRC,37,1.072622784
116,WT,INNOS,38,1.704226313
116,WT,INNOS,39,0.919756104
116,WT,INNOS,40,0.89064835
116,WT,INNOS,41,0.574108564
116,WT,INNOS,42,1.140671236
116,WT,INNOS,43,0.884139508
116,WT,INNOS,44,1.069823336
116,WT,INNOS,45,1.116813095
116,WT,INNOS,46,1.08039043
116,WT,INNOS,47,1.922313161
116,WT,INNOS,48,1.172006838
116,WT,INNOS,49,1.016906856
116,WT,INNOS,50,0.858951394
116,WT,INNOS,51,0.926290562
116,WT,INNOS,52,0.851364475
116,WT,INNOS,53,0.928083485
116,WT,INNOS,54,1.068585998
116,WT,INNOS,55,0.991779906
116,WT,INNOS,56,2.280018227
116,WT,INNOS,57,1.106674443
116,WT,INNOS,58,0.996424074
116,WT,INNOS,59,1.327477765
116,WT,INNOS,60,1.08846662
116,WT,INNOS,61,0.91345089
116,WT,INNOS,62,1.108784113
116,WT,INNOS,63,0.961847947
116,WT,INNOS,64,1.003945751
116,NOS11,cPRC,65,0.640809673
116,NOS11,cPRC,66,0.838568272
116,NOS11,cPRC,67,0.588886451
116,NOS11,cPRC,68,1.145544407
116,NOS11,cPRC,69,0.663390337
116,NOS11,cPRC,70,0.845583366
116,NOS11,cPRC,71,0.711738507
116,NOS11,cPRC,72,0.875009709
116,NOS11,cPRC,73,0.700882165
116,NOS11,cPRC,74,0.78272125
116,NOS11,cPRC,75,0.670267187
116,NOS11,cPRC,76,0.55265303
116,NOS11,cPRC,77,0.827659819
116,NOS11,cPRC,78,0.920342486
116,NOS11,cPRC,79,0.76283922
116,NOS11,cPRC,80,0.814743302
116,NOS11,cPRC,81,0.746141955
116,NOS11,cPRC,82,0.527753449
116,NOS11,INNOS,83,1.088847373
116,NOS11,INNOS,84,0.923868051
116,NOS11,INNOS,85,1.006235116
116,NOS11,INNOS,86,1.034981906
